Age,Account_balance,Personal_loan_ind,Home_loan_ind,Prime_Customer_ind,Overall_Satisfaction
36,53393,0,1,1,Satisfied
36,91012,1,1,1,Satisfied
48,18084,0,1,1,Dis Satisfied
59,5908,0,0,0,Dis Satisfied
42,86945,1,1,1,Satisfied
42,22915,0,0,0,Dis Satisfied
21,88860,0,1,1,Satisfied
41,105598,0,0,1,Satisfied
30,70464,0,1,0,Satisfied
26,34083,1,0,1,Satisfied
52,36037,0,0,0,Dis Satisfied
42,26114,0,0,1,Dis Satisfied
23,90785,0,1,1,Satisfied
23,71236,1,0,1,Satisfied
37,21934,0,0,0,Dis Satisfied
41,89416,0,0,1,Satisfied
40,4912,1,0,0,Dis Satisfied
27,86855,1,0,1,Satisfied
30,36010,1,1,0,Satisfied
33,26976,0,1,0,Dis Satisfied
48,46753,0,1,1,Dis Satisfied
62,26027,0,0,0,Dis Satisfied
34,48780,0,0,1,Satisfied
67,29927,0,1,1,Dis Satisfied
23,86647,0,1,1,Satisfied
63,6963,1,0,0,Dis Satisfied
35,47732,1,0,0,Satisfied
67,15005,1,1,1,Dis Satisfied
34,27057,0,1,1,Dis Satisfied
41,87627,1,0,0,Satisfied
37,45176,1,1,1,Satisfied
27,81597,1,0,1,Satisfied
47,34792,1,0,1,Satisfied
41,21922,1,0,0,Dis Satisfied
41,13095,0,0,0,Dis Satisfied
40,35100,1,0,1,Satisfied
46,47389,0,1,1,Satisfied
46,75565,1,1,1,Satisfied
38,35958,1,1,1,Dis Satisfied
56,26042,0,1,0,Dis Satisfied
32,18014,1,1,0,Dis Satisfied
22,58191,1,1,0,Satisfied
72,26947,0,0,1,Dis Satisfied
24,97736,1,1,1,Satisfied
28,63673,1,1,1,Satisfied
52,20051,0,0,1,Dis Satisfied
34,30008,0,0,0,Dis Satisfied
44,36997,0,0,1,Dis Satisfied
49,34106,1,1,0,Satisfied
50,38028,1,1,1,Dis Satisfied
50,34996,1,0,0,Dis Satisfied
65,30947,0,1,1,Dis Satisfied
42,13995,0,0,0,Dis Satisfied
37,59821,0,1,1,Satisfied
47,32052,0,0,0,Dis Satisfied
33,8920,1,0,1,Dis Satisfied
68,34084,1,0,1,Dis Satisfied
49,80912,1,0,1,Satisfied
33,79086,1,1,0,Satisfied
70,21062,0,0,0,Dis Satisfied
36,15947,1,0,0,Dis Satisfied
42,33952,1,0,1,Dis Satisfied
42,25032,1,1,0,Dis Satisfied
40,98209,0,0,1,Satisfied
32,33047,1,0,1,Satisfied
36,59948,0,1,0,Satisfied
33,64242,0,0,1,Satisfied
39,34028,1,1,1,Dis Satisfied
43,18912,0,1,0,Dis Satisfied
40,68054,1,1,1,Satisfied
72,13050,1,1,1,Dis Satisfied
23,75823,1,1,0,Satisfied
42,102515,0,1,0,Satisfied
42,46854,1,0,0,Satisfied
46,93607,0,0,0,Satisfied
39,48642,0,1,1,Satisfied
43,70275,0,0,1,Satisfied
22,79763,0,1,1,Satisfied
34,60344,0,1,1,Satisfied
56,35033,0,1,1,Dis Satisfied
34,45985,1,0,1,Satisfied
36,59522,0,1,1,Satisfied
38,27937,1,1,0,Dis Satisfied
24,46163,0,0,0,Satisfied
43,38954,1,1,0,Dis Satisfied
60,14935,1,0,0,Dis Satisfied
35,33116,0,0,1,Dis Satisfied
27,32991,1,0,1,Satisfied
40,57499,0,0,0,Satisfied
20,36990,0,1,1,Satisfied
55,22014,1,0,0,Dis Satisfied
22,69005,0,0,1,Satisfied
59,19922,1,0,1,Dis Satisfied
28,94188,0,0,0,Satisfied
58,32324,1,0,0,Dis Satisfied
46,9077,0,0,0,Dis Satisfied
59,23015,0,1,0,Dis Satisfied
27,31025,0,0,1,Satisfied
57,28103,0,1,1,Dis Satisfied
49,17962,1,0,1,Dis Satisfied
44,6082,1,1,1,Dis Satisfied
36,41358,1,1,1,Satisfied
61,10031,1,0,1,Dis Satisfied
38,30957,0,1,0,Dis Satisfied
22,86487,0,1,1,Satisfied
46,18927,0,1,1,Dis Satisfied
46,74220,0,1,1,Satisfied
52,16053,0,1,0,Dis Satisfied
35,66245,1,0,1,Satisfied
44,66975,1,1,1,Satisfied
63,4956,0,0,0,Dis Satisfied
43,54801,1,1,1,Satisfied
50,5998,1,1,0,Dis Satisfied
54,25101,1,1,0,Dis Satisfied
26,78309,0,0,1,Satisfied
59,12038,1,0,1,Dis Satisfied
31,45930,1,1,1,Satisfied
31,92682,0,0,1,Satisfied
39,42521,0,0,1,Satisfied
33,51400,1,0,1,Satisfied
60,27055,0,0,1,Dis Satisfied
30,91627,1,1,1,Satisfied
73,18012,0,1,0,Dis Satisfied
28,46532,1,0,1,Satisfied
25,69990,1,1,1,Satisfied
55,21076,0,1,0,Dis Satisfied
60,9084,0,0,0,Dis Satisfied
57,29945,0,1,0,Dis Satisfied
45,21980,0,1,1,Dis Satisfied
35,101532,1,1,1,Satisfied
48,90931,1,1,1,Satisfied
68,20935,1,1,0,Dis Satisfied
39,60846,0,1,1,Satisfied
41,32976,0,0,0,Dis Satisfied
24,70834,0,0,1,Satisfied
40,37035,1,1,0,Satisfied
62,6047,0,0,0,Dis Satisfied
42,12023,0,0,1,Dis Satisfied
39,31995,0,0,1,Dis Satisfied
21,50115,1,1,1,Satisfied
53,38013,1,1,0,Dis Satisfied
66,6944,0,0,0,Dis Satisfied
58,39116,1,0,0,Dis Satisfied
51,27079,0,1,0,Dis Satisfied
45,6096,0,0,1,Dis Satisfied
28,35875,0,1,1,Satisfied
54,30936,1,0,1,Dis Satisfied
68,26995,1,1,0,Dis Satisfied
39,65806,0,0,0,Satisfied
58,26962,1,1,0,Dis Satisfied
26,50551,1,1,1,Satisfied
39,51245,0,1,1,Satisfied
37,39005,0,1,1,Satisfied
46,5056,1,1,1,Dis Satisfied
72,8959,1,0,1,Dis Satisfied
32,69153,0,1,1,Satisfied
41,13974,0,0,0,Dis Satisfied
36,40175,0,1,1,Satisfied
34,25999,0,1,1,Dis Satisfied
56,32957,0,0,1,Dis Satisfied
32,11976,1,1,0,Dis Satisfied
63,21989,1,0,0,Dis Satisfied
24,49285,1,1,1,Satisfied
30,40955,1,0,1,Satisfied
60,38951,0,1,0,Dis Satisfied
26,80524,1,1,1,Satisfied
33,27956,0,1,0,Dis Satisfied
73,8074,1,1,1,Dis Satisfied
59,19929,1,1,0,Dis Satisfied
49,51246,1,0,1,Satisfied
29,96452,0,1,1,Satisfied
27,78414,1,1,1,Satisfied
38,45508,1,0,0,Dis Satisfied
65,23927,0,1,0,Dis Satisfied
41,74786,0,0,1,Satisfied
46,34111,1,1,1,Satisfied
62,23011,1,1,0,Dis Satisfied
50,13916,1,1,0,Dis Satisfied
32,37008,0,1,1,Satisfied
37,66985,0,0,1,Satisfied
38,33020,1,0,1,Satisfied
43,4963,1,1,0,Dis Satisfied
39,62752,1,1,1,Satisfied
73,33963,0,0,0,Dis Satisfied
23,60950,0,0,1,Satisfied
36,90188,0,1,1,Satisfied
30,74916,1,0,1,Satisfied
58,8954,0,1,0,Dis Satisfied
48,34096,1,0,1,Dis Satisfied
67,14010,1,0,1,Dis Satisfied
66,9090,0,0,0,Dis Satisfied
32,64489,0,0,0,Satisfied
26,31922,1,0,1,Satisfied
28,84714,1,0,1,Satisfied
28,81040,1,0,1,Satisfied
53,36092,1,0,0,Dis Satisfied
32,48385,0,1,1,Satisfied
33,101020,1,1,1,Satisfied
39,19087,1,0,0,Dis Satisfied
61,20032,1,0,0,Dis Satisfied
31,42786,1,0,1,Satisfied
42,90371,1,0,1,Satisfied
24,88351,0,1,1,Satisfied
36,80829,1,0,1,Satisfied
45,34094,1,0,0,Dis Satisfied
46,37118,0,1,1,Satisfied
73,6921,0,0,1,Dis Satisfied
61,24955,0,0,1,Dis Satisfied
37,22081,1,0,1,Dis Satisfied
38,50701,1,1,1,Satisfied
32,51475,0,1,1,Satisfied
31,35929,1,0,1,Satisfied
29,61570,0,1,1,Satisfied
34,25112,1,1,1,Dis Satisfied
30,86650,1,0,1,Satisfied
69,11056,1,0,1,Dis Satisfied
49,74737,1,0,1,Satisfied
58,19970,0,0,1,Dis Satisfied
58,11079,1,1,1,Dis Satisfied
58,49490,1,0,0,Dis Satisfied
42,23979,1,1,0,Dis Satisfied
56,17006,0,0,1,Dis Satisfied
26,69221,1,0,0,Satisfied
65,10957,1,0,1,Dis Satisfied
67,20070,0,0,0,Dis Satisfied
22,67163,1,0,1,Satisfied
40,46241,1,1,0,Satisfied
39,5060,1,0,1,Dis Satisfied
36,31014,1,1,0,Dis Satisfied
37,50902,0,1,1,Satisfied
66,25014,0,1,1,Dis Satisfied
55,11062,0,0,0,Dis Satisfied
34,50284,0,0,1,Satisfied
35,11993,1,1,0,Dis Satisfied
25,99360,1,0,1,Satisfied
35,32993,1,1,1,Dis Satisfied
45,10918,0,0,0,Dis Satisfied
26,70958,0,1,0,Satisfied
51,7019,0,0,0,Dis Satisfied
54,15956,0,1,1,Dis Satisfied
24,36085,1,1,1,Satisfied
37,70956,1,0,1,Satisfied
47,31059,0,1,0,Dis Satisfied
41,68931,1,0,1,Satisfied
65,28049,0,0,0,Dis Satisfied
29,31116,0,1,1,Satisfied
61,15088,1,1,0,Dis Satisfied
30,53947,0,1,1,Satisfied
70,11058,1,0,0,Dis Satisfied
58,20964,0,1,1,Dis Satisfied
44,37043,0,1,0,Dis Satisfied
40,6908,0,1,1,Dis Satisfied
57,22047,1,1,0,Dis Satisfied
38,35081,1,1,0,Dis Satisfied
72,39010,1,1,0,Dis Satisfied
70,37989,1,0,1,Dis Satisfied
36,27977,1,1,1,Dis Satisfied
42,12063,1,0,0,Dis Satisfied
36,39058,0,0,1,Satisfied
58,39937,1,0,1,Dis Satisfied
23,84863,0,0,1,Satisfied
39,31030,1,1,1,Satisfied
42,17973,1,0,0,Dis Satisfied
37,16934,0,1,0,Dis Satisfied
65,25048,1,0,0,Dis Satisfied
28,79732,1,0,1,Satisfied
73,22005,0,0,0,Dis Satisfied
38,33026,1,0,1,Satisfied
68,28961,1,0,0,Dis Satisfied
45,17100,1,1,1,Dis Satisfied
39,89052,1,1,1,Satisfied
35,28046,1,0,1,Dis Satisfied
42,26001,1,1,1,Dis Satisfied
47,48015,1,1,1,Satisfied
69,26959,1,1,0,Dis Satisfied
37,28103,1,0,1,Dis Satisfied
54,25943,1,0,0,Dis Satisfied
57,30086,0,0,1,Dis Satisfied
39,28042,0,1,0,Dis Satisfied
40,40499,1,0,1,Satisfied
63,5930,1,1,0,Dis Satisfied
26,39954,0,0,1,Satisfied
57,20957,0,1,0,Dis Satisfied
30,69816,0,0,0,Satisfied
48,6035,0,0,1,Dis Satisfied
40,89451,1,0,1,Satisfied
63,6098,0,1,0,Dis Satisfied
58,26958,1,1,1,Dis Satisfied
38,91709,1,0,1,Satisfied
45,18969,0,0,1,Dis Satisfied
42,35095,1,1,1,Satisfied
55,23018,1,0,1,Dis Satisfied
49,36963,0,1,0,Dis Satisfied
20,87237,1,1,1,Satisfied
47,22981,1,1,1,Dis Satisfied
45,22967,0,1,0,Dis Satisfied
38,33046,1,1,0,Satisfied
22,34021,1,0,1,Satisfied
36,8096,0,0,1,Dis Satisfied
37,97459,0,0,1,Satisfied
59,28097,1,0,1,Dis Satisfied
57,14948,0,1,0,Dis Satisfied
35,37953,1,0,0,Dis Satisfied
47,73684,0,0,1,Satisfied
38,12908,0,0,1,Dis Satisfied
44,7928,0,0,0,Dis Satisfied
39,26085,1,1,1,Dis Satisfied
42,13100,1,0,1,Dis Satisfied
54,34033,0,1,0,Dis Satisfied
52,19030,0,1,1,Dis Satisfied
47,23108,0,1,1,Dis Satisfied
35,39077,0,0,1,Dis Satisfied
32,60495,1,0,0,Satisfied
65,5086,0,1,0,Dis Satisfied
61,31988,0,0,0,Dis Satisfied
69,16106,0,1,0,Dis Satisfied
52,38034,0,1,0,Dis Satisfied
40,37970,1,0,1,Dis Satisfied
65,17009,1,1,0,Dis Satisfied
24,65768,0,0,1,Satisfied
46,36947,0,1,1,Satisfied
68,34986,0,1,1,Dis Satisfied
22,48643,0,1,1,Satisfied
25,85446,0,0,1,Satisfied
39,12945,1,0,1,Dis Satisfied
35,25989,1,1,0,Dis Satisfied
68,29957,0,0,0,Dis Satisfied
31,46156,1,1,1,Satisfied
68,24955,1,1,1,Dis Satisfied
27,85191,0,1,1,Satisfied
25,64749,0,0,1,Satisfied
50,5998,0,1,1,Dis Satisfied
33,89321,1,0,0,Satisfied
37,7952,1,1,1,Dis Satisfied
33,7076,1,1,1,Dis Satisfied
69,26981,0,1,1,Dis Satisfied
60,39111,1,1,1,Dis Satisfied
60,19977,0,1,0,Dis Satisfied
32,28943,0,0,1,Dis Satisfied
66,23059,0,1,0,Dis Satisfied
22,53636,1,0,0,Satisfied
69,20014,0,1,1,Dis Satisfied
69,25941,0,1,1,Dis Satisfied
73,29975,0,0,0,Dis Satisfied
32,34102,0,1,0,Satisfied
45,10913,0,0,1,Dis Satisfied
47,66110,1,0,1,Satisfied
66,37935,0,1,0,Dis Satisfied
19,42110,1,1,1,Satisfied
35,42341,0,0,1,Satisfied
68,19010,0,1,1,Dis Satisfied
41,74573,1,1,1,Satisfied
21,77510,0,0,1,Satisfied
25,68180,0,1,1,Satisfied
46,30115,0,1,1,Dis Satisfied
40,8016,0,1,0,Dis Satisfied
39,31116,0,0,1,Satisfied
68,8051,1,0,0,Dis Satisfied
65,12036,0,0,1,Dis Satisfied
61,5987,1,1,1,Dis Satisfied
24,101742,0,1,1,Satisfied
26,47131,0,0,1,Satisfied
43,21089,1,0,0,Dis Satisfied
35,26993,0,1,0,Dis Satisfied
44,29925,1,1,0,Satisfied
58,33993,0,1,1,Dis Satisfied
71,22063,0,1,0,Dis Satisfied
70,36091,0,1,1,Dis Satisfied
37,26101,0,1,0,Dis Satisfied
35,8925,1,0,1,Dis Satisfied
62,34970,0,1,0,Dis Satisfied
35,42882,1,1,1,Satisfied
43,50642,1,1,1,Satisfied
45,33860,0,1,1,Satisfied
56,32994,0,0,1,Dis Satisfied
31,74482,0,0,1,Satisfied
34,38059,1,0,0,Satisfied
46,5986,1,0,1,Dis Satisfied
24,95007,0,1,0,Satisfied
30,88046,0,0,1,Satisfied
21,87967,1,1,1,Satisfied
41,41531,1,1,1,Satisfied
30,34006,0,1,1,Satisfied
37,75640,1,1,1,Satisfied
40,49303,1,0,1,Satisfied
39,91193,1,1,1,Satisfied
31,60632,0,1,1,Satisfied
40,62520,1,1,0,Satisfied
30,48707,1,1,0,Satisfied
28,49963,0,0,0,Satisfied
58,37990,1,0,0,Dis Satisfied
48,34081,1,0,0,Dis Satisfied
31,49938,1,0,1,Satisfied
33,37106,0,0,0,Dis Satisfied
40,95820,1,1,1,Satisfied
49,23057,1,1,0,Dis Satisfied
71,16067,0,1,0,Dis Satisfied
47,38986,0,1,0,Dis Satisfied
27,77708,1,1,0,Satisfied
73,18002,1,0,1,Dis Satisfied
26,35945,1,0,1,Satisfied
45,27922,0,0,0,Dis Satisfied
43,55662,1,1,1,Satisfied
31,76080,1,1,0,Satisfied
24,54661,1,1,0,Satisfied
40,73454,0,0,1,Satisfied
46,30947,1,1,1,Satisfied
34,54649,0,1,1,Satisfied
33,19967,0,1,0,Dis Satisfied
23,57415,1,1,1,Satisfied
43,96437,0,0,1,Satisfied
38,91745,1,0,1,Satisfied
70,12949,0,1,1,Dis Satisfied
40,38078,1,1,0,Dis Satisfied
58,26010,1,1,1,Dis Satisfied
44,15067,0,1,1,Dis Satisfied
67,33042,0,0,0,Dis Satisfied
70,26015,0,1,0,Dis Satisfied
25,34955,1,1,1,Satisfied
73,5076,1,1,1,Dis Satisfied
50,9946,1,1,0,Dis Satisfied
54,44639,0,0,0,Dis Satisfied
48,14965,0,1,1,Dis Satisfied
44,53376,0,0,0,Satisfied
41,50998,0,1,0,Satisfied
41,88639,0,1,0,Satisfied
69,11985,0,0,0,Dis Satisfied
35,45959,0,1,1,Satisfied
59,10066,1,1,0,Dis Satisfied
50,16056,0,1,0,Dis Satisfied
53,21975,1,1,0,Dis Satisfied
58,22073,0,0,0,Dis Satisfied
61,9039,0,1,0,Dis Satisfied
25,65622,1,0,1,Satisfied
46,52387,0,1,1,Satisfied
29,95499,0,0,1,Satisfied
19,74602,0,0,0,Satisfied
45,7960,1,1,0,Dis Satisfied
43,15024,1,1,1,Dis Satisfied
46,7976,1,1,1,Dis Satisfied
65,34030,1,0,0,Dis Satisfied
56,14965,1,1,0,Dis Satisfied
37,59946,0,0,1,Satisfied
28,97789,0,0,0,Satisfied
36,85220,0,0,0,Satisfied
27,93635,0,0,1,Satisfied
45,22067,1,0,1,Dis Satisfied
72,37976,1,0,0,Dis Satisfied
45,30104,0,0,1,Dis Satisfied
60,4939,0,1,0,Dis Satisfied
28,53178,0,1,0,Satisfied
38,10933,0,1,1,Dis Satisfied
34,31070,1,1,1,Satisfied
42,35015,0,1,1,Satisfied
31,60153,0,1,1,Satisfied
45,32974,0,0,0,Dis Satisfied
61,20979,0,0,0,Dis Satisfied
42,97009,0,1,1,Satisfied
29,83793,1,1,0,Satisfied
52,20096,0,0,1,Dis Satisfied
40,38925,1,0,1,Satisfied
27,39023,0,0,0,Satisfied
46,25981,0,0,0,Dis Satisfied
65,13967,0,0,0,Dis Satisfied
33,5103,1,0,0,Dis Satisfied
42,11057,0,0,1,Dis Satisfied
57,19101,0,0,0,Dis Satisfied
71,4970,1,1,0,Dis Satisfied
57,17987,1,1,0,Dis Satisfied
59,26940,0,0,1,Dis Satisfied
33,43394,1,1,1,Satisfied
68,12041,1,1,1,Dis Satisfied
71,14926,0,1,1,Dis Satisfied
41,9023,1,1,0,Dis Satisfied
20,77512,0,1,0,Satisfied
35,87158,0,1,1,Satisfied
68,27092,0,1,0,Dis Satisfied
74,32061,0,1,0,Dis Satisfied
35,88819,0,0,1,Satisfied
47,50832,1,0,1,Satisfied
26,34039,0,0,1,Satisfied
31,95470,0,1,1,Satisfied
53,9954,0,1,0,Dis Satisfied
34,40821,0,1,1,Satisfied
47,23089,1,1,0,Dis Satisfied
34,19973,1,1,1,Dis Satisfied
32,48167,1,1,1,Satisfied
46,43011,0,1,1,Satisfied
31,95952,0,0,1,Satisfied
35,9950,1,1,1,Dis Satisfied
38,12049,0,0,0,Dis Satisfied
72,21093,0,1,0,Dis Satisfied
24,30949,0,0,0,Satisfied
28,30934,1,0,1,Satisfied
38,45848,1,1,1,Dis Satisfied
46,35936,1,1,1,Dis Satisfied
75,22962,1,0,1,Dis Satisfied
59,23095,0,0,0,Dis Satisfied
56,8910,0,1,1,Dis Satisfied
49,13038,1,1,0,Dis Satisfied
32,38037,1,1,1,Satisfied
20,95401,1,0,1,Satisfied
39,35091,1,1,0,Dis Satisfied
26,79934,1,1,1,Satisfied
41,12985,0,1,1,Dis Satisfied
21,77868,0,1,1,Satisfied
34,56229,0,1,1,Satisfied
30,81923,0,0,1,Satisfied
47,24921,0,0,1,Dis Satisfied
59,6958,1,0,0,Dis Satisfied
49,57909,1,0,1,Satisfied
40,15914,0,0,0,Dis Satisfied
71,16059,1,0,0,Dis Satisfied
38,60161,1,0,1,Satisfied
30,60420,1,1,0,Satisfied
39,63635,0,1,0,Satisfied
20,49629,1,1,1,Satisfied
42,41304,0,1,1,Dis Satisfied
34,35993,1,1,1,Satisfied
49,38088,0,0,1,Dis Satisfied
61,37962,0,0,1,Dis Satisfied
54,28049,1,0,1,Dis Satisfied
30,98278,0,0,1,Satisfied
21,39059,0,0,0,Satisfied
39,78370,0,0,1,Satisfied
61,21018,0,0,0,Dis Satisfied
69,30046,0,1,0,Dis Satisfied
28,55627,1,1,1,Satisfied
50,104331,0,1,1,Satisfied
29,58224,0,0,1,Satisfied
72,30046,1,0,0,Dis Satisfied
38,20031,1,1,0,Dis Satisfied
46,88882,0,0,1,Satisfied
38,26952,0,1,0,Dis Satisfied
71,26012,1,1,1,Dis Satisfied
69,37920,0,0,1,Dis Satisfied
35,19105,0,1,0,Dis Satisfied
60,6023,0,0,0,Dis Satisfied
65,36043,1,1,0,Dis Satisfied
46,29112,0,0,1,Dis Satisfied
50,25074,1,1,1,Dis Satisfied
35,9094,1,1,1,Dis Satisfied
31,60972,0,1,1,Satisfied
26,33973,1,0,1,Satisfied
65,29084,0,1,1,Dis Satisfied
36,17993,0,1,0,Dis Satisfied
28,101415,1,1,1,Satisfied
64,12040,0,0,1,Dis Satisfied
20,35430,1,0,1,Satisfied
22,80981,0,1,1,Satisfied
43,25077,1,1,1,Dis Satisfied
40,18010,0,1,0,Dis Satisfied
41,10041,1,0,0,Dis Satisfied
56,24988,0,1,1,Dis Satisfied
25,92733,1,1,1,Satisfied
43,77853,0,0,1,Satisfied
22,76722,0,1,1,Satisfied
39,75561,0,1,0,Satisfied
30,60159,1,1,1,Satisfied
40,49834,0,1,1,Satisfied
69,35934,1,0,0,Dis Satisfied
34,77920,0,1,1,Satisfied
41,44076,1,1,1,Satisfied
41,28997,1,0,1,Dis Satisfied
68,8910,1,1,0,Dis Satisfied
52,10083,0,1,0,Dis Satisfied
65,10907,1,0,0,Dis Satisfied
35,92322,0,0,1,Satisfied
44,25963,1,1,0,Dis Satisfied
47,21007,1,0,1,Dis Satisfied
55,12034,1,1,0,Dis Satisfied
39,47429,0,0,1,Satisfied
69,6947,1,0,1,Dis Satisfied
29,32935,0,1,1,Satisfied
74,32111,0,1,1,Dis Satisfied
43,30057,1,1,1,Dis Satisfied
55,30021,0,0,1,Dis Satisfied
31,69473,1,1,1,Satisfied
62,29086,1,0,0,Dis Satisfied
69,28957,0,1,1,Dis Satisfied
45,79126,0,0,1,Satisfied
70,34953,1,0,1,Dis Satisfied
63,24048,1,1,1,Dis Satisfied
29,43828,0,1,1,Satisfied
36,68318,1,0,1,Satisfied
37,57047,0,0,0,Satisfied
45,102219,0,1,0,Satisfied
51,7033,0,0,0,Dis Satisfied
23,76721,1,1,1,Satisfied
69,12000,0,1,0,Dis Satisfied
30,56183,1,0,1,Satisfied
44,8094,0,0,0,Dis Satisfied
39,91764,1,0,1,Satisfied
70,33032,1,0,1,Dis Satisfied
38,49165,0,0,0,Satisfied
38,12946,0,0,0,Dis Satisfied
55,36970,0,0,0,Dis Satisfied
68,8989,1,0,0,Dis Satisfied
50,35674,1,0,1,Dis Satisfied
40,80083,0,1,1,Satisfied
28,99588,1,0,1,Satisfied
45,75965,0,1,1,Satisfied
59,36109,0,0,0,Dis Satisfied
47,58851,1,1,1,Satisfied
40,31946,0,0,0,Dis Satisfied
47,84700,1,0,1,Satisfied
45,36924,1,0,0,Satisfied
50,7016,1,0,1,Dis Satisfied
24,79560,1,1,1,Satisfied
72,37117,1,0,1,Dis Satisfied
59,38015,1,0,1,Dis Satisfied
31,7909,1,0,1,Dis Satisfied
68,30028,0,1,1,Dis Satisfied
58,20916,1,1,0,Dis Satisfied
71,5058,0,1,1,Dis Satisfied
73,28965,1,1,0,Dis Satisfied
41,16953,0,0,0,Dis Satisfied
40,26977,0,1,0,Dis Satisfied
41,39069,1,0,1,Satisfied
34,97835,1,1,0,Satisfied
32,104385,0,1,0,Satisfied
74,12106,1,1,0,Dis Satisfied
52,26982,1,0,1,Dis Satisfied
58,23922,1,0,1,Dis Satisfied
36,61926,1,1,1,Satisfied
74,34979,1,0,1,Dis Satisfied
39,106716,0,0,1,Satisfied
32,45116,0,0,1,Satisfied
26,70462,1,1,0,Satisfied
54,27028,0,1,0,Dis Satisfied
56,31927,0,1,0,Dis Satisfied
61,16952,0,0,0,Dis Satisfied
42,101312,0,1,1,Satisfied
35,27014,1,1,0,Dis Satisfied
65,8019,0,1,1,Dis Satisfied
57,24966,0,0,0,Dis Satisfied
60,20080,1,1,1,Dis Satisfied
32,51697,1,0,1,Satisfied
21,37101,0,0,0,Satisfied
37,50950,1,0,1,Satisfied
46,78716,0,1,1,Satisfied
22,91641,1,0,1,Satisfied
69,25955,0,0,0,Dis Satisfied
55,18030,0,1,1,Dis Satisfied
34,91102,0,0,1,Satisfied
39,75334,0,0,1,Satisfied
53,34012,1,1,0,Dis Satisfied
30,69303,0,0,1,Satisfied
47,24996,1,1,1,Dis Satisfied
46,19091,1,0,0,Dis Satisfied
40,39400,0,0,1,Satisfied
41,19086,1,1,1,Dis Satisfied
33,58915,1,1,1,Satisfied
67,38099,1,1,1,Dis Satisfied
51,22012,0,0,0,Dis Satisfied
64,13910,0,0,0,Dis Satisfied
35,5947,0,0,1,Dis Satisfied
31,94205,1,1,1,Satisfied
52,16098,0,0,1,Dis Satisfied
49,32075,1,0,1,Satisfied
31,37686,1,1,1,Satisfied
35,33989,0,1,1,Dis Satisfied
69,27937,1,1,1,Dis Satisfied
27,74718,1,0,1,Satisfied
44,72629,1,0,1,Satisfied
61,8102,0,1,0,Dis Satisfied
66,30924,1,1,0,Dis Satisfied
38,28000,1,0,1,Dis Satisfied
68,22926,0,1,0,Dis Satisfied
74,23077,1,1,0,Dis Satisfied
54,4940,0,0,0,Dis Satisfied
52,15043,0,0,1,Dis Satisfied
39,79073,0,0,1,Satisfied
70,7968,0,1,0,Dis Satisfied
53,22055,1,0,0,Dis Satisfied
63,8080,0,1,1,Dis Satisfied
71,22041,0,0,0,Dis Satisfied
43,47468,0,0,0,Satisfied
43,83212,1,0,0,Satisfied
53,15993,1,0,0,Dis Satisfied
55,28958,0,1,1,Dis Satisfied
66,19968,0,0,0,Dis Satisfied
34,44980,0,0,1,Satisfied
71,33985,0,1,1,Dis Satisfied
40,59552,1,1,0,Satisfied
24,52078,0,1,1,Satisfied
25,30988,1,0,1,Satisfied
38,37000,1,1,0,Dis Satisfied
48,35958,1,0,0,Dis Satisfied
50,7085,0,1,1,Dis Satisfied
46,49368,0,0,1,Satisfied
36,61888,1,1,0,Satisfied
48,53999,1,0,1,Satisfied
46,61389,1,0,0,Satisfied
31,19025,1,0,0,Dis Satisfied
37,29090,0,1,0,Dis Satisfied
61,22011,0,1,1,Dis Satisfied
51,20056,1,0,0,Dis Satisfied
45,17976,1,1,0,Dis Satisfied
47,16035,0,1,0,Dis Satisfied
72,10932,1,1,1,Dis Satisfied
52,6983,0,0,0,Dis Satisfied
43,31029,0,0,0,Satisfied
33,48200,1,0,1,Satisfied
58,14096,1,1,1,Dis Satisfied
50,36930,0,1,0,Dis Satisfied
50,90532,1,1,0,Satisfied
20,73723,0,1,0,Satisfied
27,89075,1,1,1,Satisfied
50,34026,1,0,0,Dis Satisfied
72,6993,0,1,0,Dis Satisfied
28,44884,1,0,1,Satisfied
44,70344,1,1,1,Satisfied
37,22960,1,1,0,Dis Satisfied
21,80079,0,0,0,Satisfied
47,35986,1,1,1,Satisfied
60,7996,0,0,1,Dis Satisfied
67,27094,0,0,1,Dis Satisfied
44,37611,0,0,1,Satisfied
51,30985,0,1,1,Dis Satisfied
59,19994,1,1,0,Dis Satisfied
46,33073,1,1,1,Satisfied
49,19997,0,0,0,Dis Satisfied
59,22964,0,0,1,Dis Satisfied
40,32745,1,0,0,Satisfied
51,16027,1,0,0,Dis Satisfied
42,63214,1,0,1,Satisfied
38,93126,0,0,1,Satisfied
65,37106,1,1,0,Dis Satisfied
43,51532,0,1,1,Satisfied
33,74574,1,1,1,Satisfied
45,19009,1,0,0,Dis Satisfied
53,14015,1,0,0,Dis Satisfied
43,30932,1,0,0,Dis Satisfied
47,6073,0,1,0,Dis Satisfied
33,80220,1,1,1,Satisfied
48,24987,1,1,0,Dis Satisfied
70,18074,1,1,0,Dis Satisfied
41,15089,1,1,0,Dis Satisfied
67,32035,1,0,0,Dis Satisfied
53,27945,1,1,0,Dis Satisfied
34,61881,1,1,1,Satisfied
46,61550,0,0,1,Satisfied
58,34047,0,1,1,Dis Satisfied
34,23960,0,0,1,Dis Satisfied
75,20028,1,0,1,Dis Satisfied
46,12935,0,1,0,Dis Satisfied
