area_sqft,num_rooms,num_floors,age,near_main_road,has_parking,price
1860,3,2,39,1,1,1349973.7047169993
1113,4,4,5,0,1,1145427.8214641518
482,4,3,6,0,1,892811.6896963229
1568,5,3,29,1,0,1635319.6359921007
2904,4,2,44,0,0,1610439.2178041153
2301,7,3,43,1,1,2487364.8584302734
2448,4,1,23,0,1,1770376.5802414485
450,1,3,7,0,0,231022.39118634752
1084,5,3,7,1,1,1497123.3432251052
1116,8,1,30,1,0,2515091.182089406
1869,6,3,44,0,1,2052803.3252275337
848,4,3,48,1,1,881929.4305444335
1280,4,1,40,0,0,1059156.4790697056
887,1,3,3,1,1,692826.0083639425
2223,1,1,35,1,0,1271236.427336045
2481,3,3,44,0,0,1420996.4175025802
2542,4,1,1,1,0,1727089.7131725422
1974,4,4,40,0,1,1547783.271035378
2601,2,1,21,0,0,1434111.9635242284
649,9,3,20,1,0,3051647.7039788477
1073,8,2,34,1,0,2503555.911880251
837,3,4,38,0,0,655664.5824895989
2565,2,1,31,0,1,1283218.30423626
1170,1,1,4,1,1,908441.2364963393
667,9,1,0,1,0,2957808.7512583244
2384,5,3,30,0,1,1881533.398720061
1477,8,3,46,0,0,2670428.460103146
635,4,3,25,0,1,830942.7333738995
788,2,1,25,1,1,580279.5724382236
1162,5,2,22,0,1,1416952.880132993
2248,8,4,40,0,0,3143835.0036153453
2848,6,3,16,1,0,2526183.7477263403
1023,8,4,34,0,0,2411428.2174106236
1652,3,2,18,1,1,1162387.6307650688
977,5,3,44,1,0,1277849.7529509563
2522,2,1,2,1,0,1292634.468281198
834,3,3,47,1,1,827967.5613522576
2550,7,1,4,1,0,2651198.1830512336
1163,1,2,28,1,0,638331.4827121304
1729,8,3,24,0,1,2777158.0186888836
2545,5,4,27,0,0,2162607.165978859
1758,2,4,28,0,1,907306.0105491029
2882,3,3,42,1,1,1803409.846234155
846,4,3,34,1,0,1015298.6495009852
2417,2,3,48,1,1,1464727.5504426619
1731,5,4,8,0,1,1676428.3813768476
648,7,4,9,1,0,1957594.5790644786
565,9,1,15,0,0,2649841.6446857713
1758,1,4,30,0,0,889211.6182815289
1419,6,2,14,1,0,1715230.5501656553
941,6,4,18,1,1,1644703.5044912307
1158,1,3,42,1,1,830023.5939743489
2528,2,4,45,0,0,1231716.323531775
2580,8,4,19,1,1,3333327.7404028294
1196,6,4,47,0,0,1762460.3284756774
537,1,2,38,0,1,607967.726659215
2631,6,2,16,1,0,2414288.7832449824
1753,7,2,18,0,0,2464291.820183301
2275,2,2,34,1,0,1193450.2929919502
468,4,4,42,1,1,941292.115225971
2993,7,3,35,0,1,2895153.5633926457
2500,6,3,36,0,1,2370856.617517427
1873,8,3,36,1,0,2946154.8789289948
604,6,3,29,1,0,1446258.960639413
2573,2,4,17,1,1,1392233.7603271378
442,1,2,28,1,0,425377.20493381895
2306,5,4,41,0,0,1935492.967956443
2558,9,2,24,1,0,3774279.489736264
1160,2,1,8,1,1,740368.8642645701
2542,7,1,35,0,0,2665103.952880321
2394,9,4,34,1,0,3659461.5419787783
2335,4,2,32,0,1,1572252.5894612437
1299,4,1,3,0,1,1043515.978316272
759,5,2,49,1,1,1231815.6494404061
2119,6,1,24,0,1,2050671.5957763037
680,7,1,38,0,0,1782596.576525478
2287,9,1,8,0,1,3766140.213338929
1066,6,1,49,0,0,1676239.5264923857
492,3,2,1,1,1,652550.8407391878
1071,2,1,39,1,0,677319.7437420804
2369,6,2,24,1,1,2286990.1880659196
460,9,1,37,1,0,2751995.1276622885
1428,3,1,13,1,0,1195119.5721690012
1889,4,1,18,1,0,1448604.9523903567
1003,3,2,46,0,0,727354.6867849005
1081,7,3,24,0,0,2163084.4282210474
2981,4,2,38,1,1,2008292.4679255402
1828,6,4,48,0,1,1898110.22761346
2680,6,4,42,0,1,2278110.1246670275
923,9,3,1,1,1,3188668.089604844
2793,5,4,9,1,1,2368231.6564809876
2993,7,3,42,1,1,2830748.2874770425
2368,1,2,2,1,1,1324817.6996796436
1501,8,4,26,0,1,2854565.6915094904
2153,2,1,40,0,0,1212834.3362573807
2236,4,1,29,1,1,1754138.3416775975
2696,7,2,34,1,1,2858888.156269198
2494,6,3,17,1,0,2420089.974216492
1544,4,2,26,1,0,1310539.9792966722
2661,8,1,18,0,0,3264919.68958098
2686,7,3,16,1,0,2941680.0564521863
1479,6,4,3,1,0,1915035.0716816299
2797,5,3,35,1,0,2102808.8035872197
506,5,3,20,0,1,1178399.6023797342
447,7,2,10,0,1,1572095.6976959037
736,6,2,15,1,0,1554688.0221659094
1449,4,3,17,0,1,1278661.5199323776
1680,7,1,16,1,1,2436264.449580639
2455,5,4,13,1,1,2159837.470953313
1024,7,4,13,1,1,2242494.217664082
2290,7,3,40,1,1,2730959.7461463837
1676,2,1,33,1,0,997647.462342576
2115,4,2,39,1,0,1582599.2640922347
702,4,2,1,0,0,929050.8007148446
1038,7,1,34,0,0,2164748.829060415
455,8,1,15,0,0,2220931.577574567
1125,1,2,35,1,1,612221.9434528206
925,7,2,41,1,1,1784662.7268318364
873,6,2,27,1,1,1687421.499175377
427,1,2,11,0,0,288151.05405798054
2525,8,4,41,1,1,3150309.7206591684
764,5,1,28,1,1,1133824.6253388347
925,7,3,8,0,1,2040133.74613587
1735,8,2,18,0,0,2749357.520699659
1282,7,1,3,1,1,2341931.702226249
1430,1,2,9,0,1,833951.0610036515
1426,6,3,8,0,1,1802927.0439599508
2046,1,4,28,1,1,1083682.4686539376
1318,4,1,43,1,1,1306855.699269335
2810,4,2,25,1,0,1919467.9223693195
2174,8,3,27,1,0,2843472.2357724886
1931,6,1,23,1,1,2178863.8847496067
2306,7,4,30,1,1,2758983.4979792465
1615,7,1,5,0,1,2228420.0353092398
2054,7,3,34,0,0,2567632.3732402623
884,2,4,44,0,1,727832.8782431405
2475,6,4,12,1,0,2589303.5786922006
1113,8,3,40,0,0,2582532.0410611955
1462,8,2,35,0,0,2608500.436078661
2376,4,4,28,1,1,1775904.9094993616
1696,7,2,45,0,0,2201504.9880654914
1654,9,3,29,1,0,3180088.250375256
2533,8,4,13,0,1,3377026.3354819464
525,2,3,21,0,0,405538.0029123619
936,8,2,27,0,1,2455130.9977963446
2592,3,4,14,0,1,1494910.4884535456
2472,4,3,5,1,0,1817675.1748841677
2003,3,4,39,0,0,1407168.1373465597
466,8,1,41,0,1,2301564.099542225
632,4,3,47,1,1,890371.8923449207
2556,1,3,13,0,0,1163608.955188139
1569,9,3,43,1,1,3332518.4189289412
2558,9,2,39,1,0,3694594.0133501342
2675,1,1,27,0,0,1310630.352600105
510,8,1,29,1,0,2229203.4141868805
1893,2,3,29,0,1,993599.5211639805
2481,7,2,0,0,1,2733624.416201391
1022,1,2,7,0,0,639244.9938948863
2872,6,3,22,1,1,2529071.6878661504
1941,8,3,36,1,1,3144658.018030377
1705,6,2,12,0,1,1996177.0412433778
2161,9,2,44,0,1,3507119.3105849624
2375,1,4,23,1,0,1221730.1939087333
2762,9,1,21,1,0,3690150.2512497604
1276,3,3,0,1,1,1170421.689559077
2389,2,2,3,0,0,1340543.7797510782
1712,8,2,44,1,1,2985618.2211306263
1860,5,1,19,0,1,1729192.856965839
2724,1,1,16,1,0,1475848.8585732828
2133,1,4,9,1,1,1396786.200858122
2005,2,3,48,0,1,1139162.180004038
1926,7,1,16,0,1,2431688.336645873
2963,2,3,42,1,1,1592889.2418160592
2797,9,1,17,1,0,3635807.259276373
2030,6,3,34,1,0,1963077.1256215135
1560,4,4,19,1,1,1312856.6637026605
1158,4,3,12,0,1,1099763.6505209762
642,3,3,7,1,1,866550.5122090507
2990,9,2,34,0,0,3711371.4001279264
1463,2,3,32,1,0,951692.0705027195
628,9,2,18,1,0,2769919.4854115024
2995,3,1,43,1,1,1937325.3054603117
1319,4,2,24,0,0,1329396.0287047003
1646,9,2,1,0,1,3305716.5192945483
405,3,2,5,0,0,476635.0101249288
867,6,1,34,0,0,1423416.297647624
2155,5,3,1,0,1,1874742.7926416288
474,6,3,7,1,1,1453267.4422961343
403,5,1,7,1,0,758261.5700548859
2270,3,3,35,1,1,1565862.9430343104
1045,2,3,45,1,0,783508.43256785
517,9,4,38,1,0,2722907.3672386105
2029,4,3,41,1,1,1678172.2764803942
2951,6,4,35,0,1,2546745.059020181
2421,9,3,20,0,1,3575618.8477589535
1346,5,1,24,1,0,1480443.465124896
1864,7,3,33,0,1,2370199.023564009
593,5,3,30,0,0,957297.0125745552
1246,9,4,16,0,1,3143241.814497591
1815,2,2,29,0,0,1002857.5246055424
1858,3,2,17,0,0,1147359.825957143
2620,5,3,28,0,0,2098620.134910968
2068,2,2,45,0,0,1074614.975649113
2773,6,4,21,0,0,2504304.9740054333
1833,3,3,36,1,0,1239290.7894428237
1541,5,3,18,1,0,1762321.7289213617
2210,5,2,15,1,1,1854444.3771393741
1123,8,4,3,0,0,2596705.8265480027
624,9,3,37,0,0,2810695.333996888
931,4,2,35,0,1,1055140.141282387
512,1,1,0,0,1,352162.27097386867
2587,5,2,33,1,1,2234770.933870845
958,4,4,30,1,1,1036068.4949617
2448,5,1,34,1,1,1934096.5267612631
2537,9,2,44,1,0,3523245.082400985
1053,8,1,10,1,0,2595547.792604707
719,8,3,17,1,1,2518902.9852044503
1973,8,3,5,0,0,2999082.923053542
2228,1,2,43,1,1,1101912.6709029647
2317,7,4,24,0,1,2767347.8519865493
538,4,4,42,0,0,726437.6357376901
2426,6,4,10,0,0,2180753.8180980105
2706,4,3,34,0,0,1647716.7787208848
1301,5,2,13,1,0,1338148.4735838713
1089,5,3,30,0,1,1197053.52291272
2439,1,3,29,0,0,1282940.3129752926
409,6,3,20,1,1,1478292.0154566772
660,8,3,48,1,0,2224731.203768253
2342,5,2,2,1,1,2097656.039347038
2073,6,4,20,1,1,2108527.5910306806
2619,5,4,22,1,1,2092543.7868740007
2460,1,4,9,1,0,1404860.859378002
1591,5,3,31,1,1,1725829.3995494065
2019,2,2,33,0,1,1172046.0936451424
720,4,1,10,0,0,920008.7297415121
1742,2,3,26,0,1,1315330.1080131098
2036,8,4,28,1,0,2980826.3480412383
2776,7,3,2,0,1,2891739.929694158
2394,9,4,23,1,1,3798102.948863403
2343,4,1,26,1,1,1679765.2669515384
2438,5,2,15,0,1,2145809.4195506014
1518,9,2,14,1,0,3168153.6869035433
2004,9,4,18,0,1,3426664.1781313242
2765,2,2,46,1,0,1361275.1146577885
635,1,2,27,1,1,518530.78311033524
2369,3,3,43,0,0,1467749.7548774763
733,1,1,5,0,0,427391.30045253335
2308,6,1,0,0,1,2342987.611441644
775,8,1,0,1,0,2412587.352622733
1560,4,1,37,1,1,1366779.6370239023
1970,4,1,19,1,0,1483469.6156343431
2960,1,4,6,1,0,1608875.6583356217
1719,9,3,27,1,1,3499512.9874231503
2255,8,3,1,1,1,3221656.5788896955
1772,3,2,48,0,1,1098979.6671442813
1272,3,4,4,0,1,907617.9734143261
1652,4,3,6,1,1,1486977.4298138097
2717,4,4,7,0,0,1886114.9307258942
2251,2,2,42,1,1,1389553.8665725288
1714,4,3,48,0,1,1228170.9904278032
1124,2,4,47,0,0,685105.1324278949
2452,7,3,27,1,1,2693996.968856132
477,5,1,39,0,0,941765.8418997477
531,7,4,24,1,0,1981974.5971772906
1000,6,4,45,0,1,1679577.9469889146
2172,2,2,22,1,0,1072932.4729910104
1465,2,4,21,0,0,831538.2380078469
2536,1,2,24,1,0,1274402.0191106233
2849,1,2,0,0,1,1490895.2642057035
2743,5,4,32,0,1,2066282.341733018
2263,5,2,32,0,1,1916801.928305693
1718,7,4,44,0,1,2469862.936484625
1015,1,2,13,0,1,611117.1971760282
2869,5,3,0,0,0,2197981.7098121885
2288,2,1,38,0,1,1215088.1966090489
1446,1,3,23,1,0,852247.1066249469
974,7,3,11,0,0,1973825.9655345448
2590,3,3,12,0,0,1438462.8820025334
1392,9,1,22,0,1,3024350.2843232015
2592,5,4,3,0,1,2068813.7803368547
1648,5,2,33,0,0,1700160.0718626452
902,5,4,37,0,0,1218573.8495255513
2397,9,4,26,1,0,3716803.488439758
1220,1,4,31,1,0,724624.2643059093
2551,5,1,42,0,0,1972877.4206680818
2370,6,2,26,0,1,2256904.774235272
597,9,2,0,0,1,2761342.941141956
2069,3,1,11,0,1,1294134.6716872344
2838,1,1,6,1,1,1412437.780823467
1602,8,4,38,0,1,2888448.2127272896
1871,9,2,6,1,0,3347166.266691147
2046,6,3,15,0,0,2159161.632960416
2092,5,2,27,0,0,1550784.388960327
1712,8,1,45,1,1,2718278.639233271
2435,6,1,49,1,1,2202397.811699251
877,6,3,41,0,0,1532914.557699526
1654,9,3,43,0,0,3163386.3134354814
1322,9,2,33,1,0,3281592.8662034404
819,1,2,8,0,1,509964.3065534929
2604,2,2,40,1,1,1391463.5083490165
2997,1,4,36,0,1,1526082.3952660754
1520,2,2,21,0,0,1001603.764403371
1350,3,2,49,0,0,762551.7454455403
2736,2,2,11,0,1,1578486.2096136687
1677,6,3,6,0,0,2110956.64583379
2643,4,2,43,0,1,1764624.0041560077
2257,5,3,25,1,1,1920183.4247416367
916,9,1,36,1,0,2899763.672677305
2058,2,4,5,1,0,1356199.6725715324
2265,3,3,26,0,1,1581050.3741544993
1541,1,2,26,0,0,883573.6249676446
2332,2,3,28,0,0,1290285.4316070646
1214,1,2,33,0,0,539216.0884765818
2675,9,4,35,0,1,3639031.9918460795
2300,3,4,30,1,0,1463678.208401745
2663,3,3,28,1,1,1667640.8599758858
2462,7,4,21,1,1,2797742.396573041
2494,1,4,6,1,1,1354778.4186981726
2771,9,3,8,1,1,3985522.922208601
529,7,4,17,0,0,2002218.2904229406
494,9,2,11,1,1,2916029.7359485133
2355,8,3,18,0,1,3158683.5671477425
1193,5,4,34,1,1,1471363.6242797603
2234,3,2,2,1,0,1287984.7926976567
2516,9,4,42,0,0,3643171.6935671824
2083,5,2,31,1,1,1838655.4393954503
410,9,1,7,1,0,2523230.0676896404
2265,3,2,1,0,0,1469080.3395338585
2997,6,1,9,1,0,2494857.207757554
1111,2,1,34,0,0,625491.611016763
2470,3,3,10,1,0,1576729.6574044856
1214,2,1,27,1,0,749636.2815481736
745,2,1,15,0,1,553990.4624735652
2749,5,2,49,1,1,2352868.7069450263
762,4,4,40,1,0,983654.788542642
2843,4,4,36,1,1,1848300.9182380254
2665,8,1,30,0,0,3093260.0589159564
2588,6,3,26,0,0,2248024.5070483545
1384,2,3,31,0,1,804958.3800349756
2039,1,4,47,0,0,1078480.9686344245
1227,5,4,31,0,0,1285655.8250564435
755,7,3,7,1,0,1951305.5702270486
1747,5,3,2,1,0,1800349.0415460817
2263,4,3,36,0,0,1639437.6872355295
526,5,1,13,1,1,1267329.084066951
1003,8,1,12,0,0,2421921.710253733
2328,5,2,11,1,0,1963151.4771834074
1413,9,3,37,1,1,3394183.9915547953
450,7,3,17,1,1,1851421.2766013565
1830,2,1,2,1,1,1274610.984723537
2192,9,4,4,1,0,3813779.5763662383
2036,2,4,8,0,1,1094290.2836019557
2045,6,1,4,0,0,2002028.3239159652
2867,8,2,38,1,0,3419829.692579293
1605,2,4,46,0,0,1015914.0088698933
2254,6,3,14,1,0,2230118.0868333704
966,5,3,49,0,0,1420527.951649562
2818,7,1,38,1,1,2909081.5074570235
1335,5,2,21,1,0,1419101.7268949768
2334,3,4,30,1,1,1650287.1953495971
1732,6,4,20,1,0,2049274.9029321896
601,7,4,4,0,1,2042683.2767343032
2760,1,2,31,0,1,1323907.6221142323
516,8,4,10,0,0,2264095.612744455
1336,8,3,15,0,1,2730868.830352067
974,4,2,25,1,1,1362164.8768046787
2691,8,1,31,0,1,3163912.062866569
936,3,2,30,1,0,787201.8943915194
2025,5,4,15,0,0,1645468.3845942172
2522,3,3,31,1,0,1369031.2777160932
785,2,4,27,1,1,691960.5325346078
874,5,1,2,1,1,1343584.9584798529
817,8,2,19,1,0,2503618.9218738135
2794,9,3,1,1,1,3867009.0896583693
1338,5,3,15,1,0,1419825.3713694063
1354,3,1,8,1,1,964561.2542005689
1275,3,4,49,1,0,972947.5698797217
1162,8,2,48,1,1,2764918.2328118524
1602,3,4,30,0,1,995501.7730418106
1605,9,1,3,1,1,3239139.1835453026
1063,1,2,20,0,0,633881.1657347055
424,1,1,6,0,0,317528.89557048486
2390,5,1,10,1,0,2055506.9021313076
1603,4,4,26,1,1,1403364.8772708576
1109,3,1,42,0,0,792568.5342658209
2279,1,2,1,1,0,1146876.168987694
1584,7,3,37,1,0,2214043.3547338275
2624,1,2,30,0,0,1541925.8200522203
684,6,2,8,1,1,1602504.3452038094
462,2,1,21,1,1,589723.8841980186
1402,4,4,38,0,0,1436242.753446368
1061,8,2,20,0,1,2311626.2065840205
2603,3,3,28,1,1,1645121.0507723554
1892,9,2,38,0,0,3296856.050577346
1366,5,1,7,0,1,1604420.4812471734
1248,6,1,45,0,1,1568547.7669942216
1507,2,1,33,0,0,876082.9118649774
1088,1,1,1,1,0,756019.6542229879
547,5,4,23,0,1,1288612.1209634598
741,1,2,25,0,1,384352.8909713626
2923,4,2,33,1,1,1964574.999003584
1486,8,2,38,1,1,2729227.3540993603
2124,2,2,44,1,1,1139193.4258666183
1783,6,2,39,0,0,1984525.383649141
726,5,3,2,1,1,1252894.0594005322
2192,1,1,17,1,0,1067402.8373930943
2159,8,4,35,1,1,3206001.698018065
1389,5,2,4,1,1,1752568.173883555
2662,9,2,33,0,1,3622117.9904057905
2882,2,3,21,0,0,1637708.820065601
1351,6,4,1,1,1,1946598.5691586963
1122,7,3,45,0,1,2205994.852831522
2479,1,1,6,1,0,1280310.1593136035
2732,4,4,29,0,0,1896960.6903720046
828,2,3,45,0,1,701239.2818457178
1900,7,1,20,1,1,2540116.07727438
685,3,3,47,0,1,877682.9620841601
2465,9,3,39,0,0,3693077.989313154
1168,8,4,27,0,1,2416114.441293419
1794,7,3,33,0,0,2397007.4033123986
593,8,4,4,1,1,2391139.9846461173
2949,1,2,31,1,1,1478415.0374024562
1387,6,3,19,0,1,1639271.6056404845
1536,7,2,15,1,1,2537640.412879381
2561,7,1,41,0,0,2638492.234750858
2101,9,3,46,0,0,3506966.043971225
1346,7,2,28,1,0,2296561.1690835333
1230,7,1,31,1,0,2194408.0791436993
2320,6,1,4,1,0,2190810.578051606
454,3,4,4,1,0,701602.4530929048
1199,6,2,4,0,0,1575161.3956519254
1177,9,1,35,1,1,3301634.382179021
1881,3,2,15,0,1,1296346.2045103344
2301,3,3,46,1,0,1240492.731884882
2609,7,4,30,0,0,2747399.153898756
2534,7,1,4,0,1,2766268.3448560075
454,5,4,23,0,1,1172195.0410403025
2223,8,2,28,0,0,3086404.7476503225
1601,8,2,29,0,0,2707315.210552383
1232,2,1,37,1,1,875299.8703971378
712,6,4,12,1,0,1639578.5316962798
2258,5,2,32,0,1,2021126.3097161162
2407,4,3,7,1,0,1706655.8411772626
2406,7,3,37,1,1,2715436.5139280064
2890,4,2,38,0,0,1797155.7959079817
2190,5,2,10,0,0,1854845.6286499393
727,8,1,34,0,0,2361083.797653405
1687,5,3,19,0,1,1840126.3235084168
2543,9,3,0,1,1,3850474.439664785
1511,2,2,45,0,1,888591.5927446191
1711,2,2,17,0,1,1050829.4899966328
2938,9,2,45,1,0,3898526.144038363
851,2,2,37,1,0,798496.6855062118
1923,3,4,28,1,1,1350278.5186260415
564,6,4,30,0,0,1429039.5344333937
581,4,1,24,1,0,895878.6879795281
2916,8,2,0,0,1,3120369.6472520046
1309,8,4,5,0,0,2572562.856556077
1222,2,2,16,0,0,678250.0702405369
1343,2,3,8,0,1,914119.9980610895
2401,3,2,0,0,0,1647070.9950984658
2454,2,3,14,1,1,1213306.2584794392
729,5,2,16,1,1,1259595.7615495303
1174,1,1,49,1,0,653413.8600824091
2598,7,3,49,0,0,2776162.0037584133
546,8,2,0,1,0,2322233.8890278083
1314,4,2,26,0,1,1126781.5035656153
1971,7,2,5,0,1,2421490.239009765
1708,9,2,19,1,1,3326813.001341292
481,7,3,17,0,0,1811686.395342053
913,2,2,4,0,0,770210.7090098601
2320,2,4,13,0,0,1393075.659427498
2339,6,2,30,0,0,2027654.0883737367
1145,8,4,17,1,1,2485461.4283333668
1809,3,4,17,0,1,1272958.3885299515
1106,1,2,38,0,1,732368.955782293
870,1,3,5,1,1,571688.8692284463
795,2,1,34,1,1,530247.1903397171
1955,6,1,37,1,0,2083667.4439842037
2708,2,4,2,1,0,1552647.7001597716
1204,6,4,28,0,1,1726074.670266911
1333,1,2,38,0,1,797165.7977880077
1679,9,2,38,0,0,3340264.2252545953
2157,7,1,35,1,0,2547448.891584492
1304,1,1,40,0,0,752605.3353488317
1476,9,1,20,0,0,2925113.0410891394
2290,9,4,39,1,0,3706238.447665117
1923,6,4,45,1,1,2049962.1321093135
1787,2,1,3,0,0,1122851.9944662815
1703,2,3,36,1,0,1032466.431813125
992,8,2,0,1,0,2506929.99110688
2506,9,1,46,0,0,3724375.5611749454
527,4,3,14,1,0,994128.318478557
1135,2,3,19,1,0,826105.2442938839
2973,5,3,9,1,1,2305539.9124191147
920,7,1,19,0,1,1847904.0229911401
2999,4,4,36,0,0,2008940.6644087736
636,9,3,20,0,1,2788356.6258074446
1704,4,2,44,1,0,1368637.811531303
2181,8,2,19,0,0,2996383.2916124957
1701,3,3,30,1,0,1248323.5300552351
2941,6,1,39,0,0,2598986.0717779854
2451,6,4,30,0,1,2361153.4911242905
841,3,1,37,1,0,616511.311631952
2476,2,4,12,1,1,1460102.1373801567
1204,6,1,9,0,0,1871603.5033692212
474,7,2,27,1,1,2029138.597209349
2575,7,3,14,0,1,2906885.5304613267
2489,1,4,27,1,0,1354602.6540610846
1779,6,2,28,1,0,1859504.4448678459
440,9,2,35,1,0,2912963.1628949987
2481,9,4,0,0,1,3800086.7650027815
2100,2,3,22,0,0,1179145.2980398694
1801,4,1,35,0,0,1394661.7907524297
987,6,1,24,1,0,1594360.8061535836
2022,4,2,37,1,1,1404355.1604511284
741,9,4,16,0,0,2737742.6075264015
2474,2,1,7,0,0,1305609.3605886472
1045,6,4,2,0,0,1648499.7953070463
1130,1,4,8,1,0,664309.2345846262
567,9,1,42,0,1,2957354.549311593
1009,1,4,37,1,0,708766.2708413007
2715,8,4,24,0,0,3312856.839672697
2172,9,4,27,0,0,3728685.4936509863
2440,1,2,44,0,0,1227766.3905898507
854,1,4,35,0,1,750144.49227076
2108,7,3,35,1,1,2431906.109959036
1101,5,4,16,0,0,1286499.6264552562
1999,3,1,3,1,0,1267257.080059713
529,9,4,26,1,0,2842803.650963549
2245,2,2,19,1,0,1251221.9272903474
1786,6,4,43,1,0,2093602.9610752945
1092,4,3,15,1,1,1075909.3196939619
1794,5,1,45,1,0,1818091.2220335149
1193,2,1,31,1,1,797513.9880018065
428,1,3,16,0,1,401940.4922415097
548,9,4,33,0,0,2736460.75823865
1719,3,4,17,0,1,1249066.1441894507
2458,6,1,2,0,0,2500410.8053471353
1536,9,4,48,0,1,3285864.760083589
586,1,3,10,1,0,630252.4585615952
1650,5,3,11,0,0,1624671.7886970364
1733,4,3,24,0,0,1333086.4312028196
497,3,2,36,0,0,450593.7305034801
454,2,2,16,1,0,283571.2290746805
1157,3,2,43,1,1,803868.558342825
805,1,3,33,1,0,506947.7518825914
2516,1,1,19,1,1,1460144.204443227
1712,8,4,16,1,0,2951314.358015499
2185,5,3,19,1,1,1941583.4417404674
1150,2,2,2,0,0,708278.2842742957
2162,3,3,0,0,0,1411508.446254247
764,2,3,27,0,0,603361.902975641
2426,2,4,46,0,1,1170684.6890118152
881,4,3,37,1,1,996927.9371942366
2648,4,3,5,0,0,1774520.2806286842
553,7,3,43,1,1,1995477.8643931118
1924,2,3,21,1,0,1104897.630339758
2520,9,3,12,0,0,3539049.8581759245
2743,7,4,39,1,0,2685818.0362170585
1440,4,3,3,1,0,1310477.23763141
2064,7,1,44,1,0,2548639.544253971
1640,1,2,23,1,0,931772.3200694013
460,7,1,9,0,0,1892914.0657334663
1338,6,3,48,1,0,1833721.2487796354
2039,9,2,41,0,0,3232694.585326869
2489,8,2,1,0,0,3218066.6818253426
424,2,1,15,1,1,583074.179605175
1462,3,2,9,1,1,1082528.3027905016
530,3,4,8,1,1,932683.2416981587
1652,6,3,25,1,0,2033904.3811810887
507,2,2,6,0,1,429576.0070656707
571,2,4,15,1,0,423858.73145679384
1858,4,4,1,1,1,1629972.4408011301
501,1,1,37,1,1,486077.54906497285
2971,1,4,27,1,1,1602072.2552678038
2722,1,1,25,0,0,1118771.1472095302
2036,5,1,13,0,0,1825808.7431201371
1440,9,1,7,0,0,3119440.531578048
729,4,3,10,1,0,1025054.3958373629
1920,8,4,32,1,1,2942049.0272885268
411,7,1,12,1,0,1778939.6015805209
1741,6,3,38,0,1,2027141.9281285931
615,9,2,45,0,0,2725055.7229073225
738,1,1,5,1,0,436535.2433955015
2199,7,2,18,0,1,2640958.556609294
2150,9,3,27,0,1,3416600.723998372
1908,2,1,23,0,1,1205755.238623252
2821,4,4,23,0,0,1769924.7203006013
1109,5,1,34,1,0,1418453.663540052
1623,5,1,48,1,1,1609626.0059655714
2913,7,3,6,1,0,3066382.6455996674
1512,8,1,8,1,1,2815143.663528588
1691,9,1,0,0,0,3276888.931271078
888,5,1,5,0,0,1276395.0308966907
1961,2,4,41,1,1,1114977.3094385802
446,2,2,11,1,0,457943.65576234425
1177,5,3,27,1,0,1324314.838676416
1439,5,1,39,1,0,1460317.0460085054
1110,5,3,37,1,0,1207477.7424073163
800,6,3,27,1,1,1607938.9158495762
2217,8,1,25,1,0,3197905.396175183
649,5,1,34,1,0,1045825.9895153067
790,3,1,17,0,0,518925.2055801208
734,9,2,26,1,1,3021661.1149439253
1028,4,3,49,1,0,1096661.5385488519
536,8,3,9,1,1,2272009.9782083677
1921,9,1,46,0,1,3378140.332770771
1226,7,2,15,1,0,2221910.6358461617
1126,3,4,7,1,0,941912.2559009636
1900,6,2,42,0,1,1968215.3679567256
1389,7,1,6,1,0,2155158.9372101626
2819,7,2,12,1,0,3010917.8286045166
1334,8,4,43,0,0,2526377.6989076133
801,5,2,47,1,0,1417918.5686252979
1866,5,1,46,0,1,1514199.2728820862
1014,2,4,10,1,0,843677.5800395885
1696,2,2,34,0,1,947354.2034102542
1582,4,3,4,0,1,1386877.8916074052
2635,7,3,28,1,0,2674564.448536354
1521,8,3,22,0,0,2646129.790597472
530,3,4,36,1,1,654205.2995507367
1594,1,4,20,1,1,957378.9073659851
582,4,4,33,0,1,869088.4977110421
763,6,4,33,1,0,1451440.0145416653
438,6,2,16,1,1,1516807.1569269248
2944,9,1,48,0,0,3752769.706831896
1772,7,1,49,1,1,2341170.6054351674
1320,9,4,12,1,1,3197582.5764490594
415,5,3,4,0,0,1032698.25945974
892,5,2,30,1,0,1100688.558344539
1849,5,2,16,1,0,1832987.7272615572
1531,5,3,23,0,1,1723994.4654645436
710,4,4,16,1,0,970445.5287172293
1138,6,1,47,0,0,1653820.2201441273
945,1,2,45,0,1,668635.9199237431
2861,2,3,15,1,1,1897144.6057441528
650,9,1,25,1,0,2888508.88645846
1158,6,2,20,0,1,1801464.97694828
2204,6,3,10,1,0,2323643.7037793756
1697,4,2,23,0,1,1381491.843438921
2031,5,4,49,1,0,1938933.1768365856
2314,9,2,30,0,0,3601823.885323487
1213,2,4,37,0,1,939626.4553091278
428,3,1,3,0,1,597871.4003184901
1357,8,1,5,0,0,2453717.36495781
2432,9,4,33,1,1,3637704.498419973
876,5,4,45,1,1,1377942.1737083835
717,3,2,22,1,1,769491.8670044894
644,1,1,48,1,1,452391.1460821673
1147,2,3,17,0,0,787774.9774956958
1096,4,4,37,0,0,1075052.3842368766
671,4,1,36,1,0,782960.0018272512
2171,5,3,16,0,0,1938727.840431126
1662,9,3,31,1,1,3421459.6217827275
2824,2,2,47,1,1,1431530.9727961246
